Label,Threat_v2,Flow Packets/s,Flow Bytes/s,Flow Duration,Total Fwd Packets,Total Backward Packets
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24691.35802,1012345.679,162,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19512.19512,1307317.073,205,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,26315.78947,1157894.737,152,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16000.0,1288000.0,250,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19138.75598,1282296.651,209,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18348.62385,1477064.22,218,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18604.65116,1246511.628,215,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18691.58879,1504672.897,214,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15503.87597,1248062.016,258,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23529.41176,1894117.647,170,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20833.33333,1395833.333,192,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23952.09581,1928143.713,167,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19047.61905,1276190.476,210,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19417.47573,1300970.874,206,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21390.37433,1433155.08,187,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21164.02116,1216931.217,189,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19801.9802,1326732.673,202,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15936.25498,1282868.526,251,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21505.37634,1236559.14,186,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19138.75598,1282296.651,209,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24844.7205,1018633.54,161,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19047.61905,1276190.476,210,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19801.9802,1326732.673,202,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1173469.388,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18181.81818,1463636.364,220,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20942.40838,1403141.361,191,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24096.38554,987951.8072,166,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18691.58879,1252336.449,214,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18433.17972,1235023.041,217,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22727.27273,1352272.727,176,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19417.47573,1155339.806,206,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16000.0,1072000.0,250,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15748.0315,1267716.535,254,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,26143.79085,1555555.556,153,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18181.81818,1218181.818,220,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12987.01299,1045454.545,308,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22099.44751,1480662.983,181,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20725.3886,849740.9326,193,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18433.17972,1235023.041,217,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18433.17972,1483870.968,217,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19512.19512,1307317.073,205,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18348.62385,1229357.798,218,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22857.14286,1531428.571,175,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,27027.02703,1554054.054,148,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21390.37433,1229946.524,187,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23668.63905,1408284.024,169,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22099.44751,883977.9006,181,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16597.51037,1112033.195,241,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18518.51852,1240740.741,216,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23952.09581,1928143.713,167,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23668.63905,970414.2012,169,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19047.61905,1533333.333,210,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16666.66667,1341666.667,240,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24691.35802,1012345.679,162,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19801.9802,1138613.861,202,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16460.90535,1325102.881,243,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18433.17972,1483870.968,217,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11764.70588,947058.8235,340,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23529.41176,1352941.176,170,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15686.27451,1262745.098,255,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24539.8773,1006134.969,163,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21052.63158,863157.8947,190,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18604.65116,1246511.628,215,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20512.82051,841025.641,195,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20000.0,1150000.0,200,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18867.92453,1358490.566,212,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19607.84314,1313725.49,204,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19323.6715,1169082.126,207,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18018.01802,702702.7027,222,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11494.25287,1000000.0,348,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19230.76923,1548076.923,208,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15209.12548,1224334.601,263,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25000.0,1850000.0,160,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,27027.02703,1500000.0,148,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20304.56853,1360406.091,197,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22727.27273,1000000.0,176,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,938775.5102,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22727.27273,1204545.455,176,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1367346.939,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23952.09581,1149700.599,167,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20618.5567,1381443.299,194,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18099.54751,1212669.683,221,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20000.0,960000.0,200,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19512.19512,1307317.073,205,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21390.37433,855614.9733,187,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22857.14286,1268571.429,175,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15810.27668,1272727.273,253,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16129.03226,1298387.097,248,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20725.3886,1098445.596,193,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20512.82051,943589.7436,195,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11428.57143,920000.0,350,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20512.82051,800000.0,195,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14184.39716,1141843.972,282,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1153061.224,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11627.90698,1011627.907,344,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11764.70588,1023529.412,340,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11627.90698,616279.0698,344,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13986.01399,741258.7413,286,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19900.49751,835820.8955,201,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,7920.792079,447524.7525,505,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16393.44262,959016.3934,244,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16194.33198,931174.0891,247,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17467.24891,768558.952,229,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17391.30435,713043.4783,230,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19607.84314,803921.5686,204,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13422.81879,550335.5705,298,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,10335.91731,604651.1628,387,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13333.33333,766666.6667,300,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,6568.144499,282430.2135,609,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,5555.555556,227777.7778,720,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16806.72269,689075.6303,238,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,8130.081301,467479.6748,492,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17391.30435,1034782.609,230,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16528.92562,661157.0248,242,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20512.82051,1158974.359,195,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,8928.571429,513392.8571,448,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20833.33333,1197916.667,192,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,9302.325581,553488.3721,430,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21978.02198,1263736.264,182,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16393.44262,942622.9508,244,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21390.37433,1272727.273,187,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17021.2766,731914.8936,235,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18691.58879,785046.729,214,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23809.52381,1392857.143,168,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16528.92562,677685.9504,242,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16528.92562,892561.9835,242,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13745.70447,577319.5876,291,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20512.82051,1200000.0,195,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11428.57143,468571.4286,350,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,6633.499171,265339.9668,603,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,8196.721311,471311.4754,488,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18264.84018,748858.4475,219,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14492.75362,884057.971,276,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19323.6715,908212.5604,207,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17094.01709,717948.7179,234,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13114.7541,537704.918,305,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11049.72376,635359.116,362,2,2
BENIGN,ALERT: HIGH_PACKET_RATE,14598.54015,0.0,137,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,11857.70751,0.0,253,3,0
BENIGN,ALERT: HIGH_PACKET_RATE,21276.59574,0.0,94,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,22222.22222,0.0,90,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,17142.85714,0.0,175,3,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,7984.031936,1966067.864,501,3,1
BENIGN,ALERT: HIGH_PACKET_RATE,5000.0,0.0,400,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,8163.265306,1993877.551,490,3,1
BENIGN,ALERT: HIGH_PACKET_RATE,22471.91011,0.0,89,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9090.909091,0.0,220,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,11904.7619,0.0,168,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,7843.137255,0.0,255,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,13888.88889,0.0,144,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8695.652174,0.0,230,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9345.794393,0.0,214,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,11235.95506,0.0,178,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,16129.03226,0.0,124,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6134.969325,0.0,326,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5730.659026,0.0,349,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,10928.96175,0.0,183,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9900.990099,0.0,202,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,11173.18436,0.0,179,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8298.755187,0.0,241,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5540.166205,0.0,361,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9803.921569,0.0,204,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6006.006006,0.0,333,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,11695.90643,0.0,171,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8438.818565,0.0,237,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,4640.37123,0.0,431,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8438.818565,0.0,237,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8333.333333,0.0,240,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5830.90379,0.0,343,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8968.609865,0.0,223,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9216.589862,0.0,217,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,2081.165453,0.0,961,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,4705.882353,0.0,425,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8368.200837,0.0,239,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5681.818182,0.0,352,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6557.377049,0.0,305,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8849.557522,0.0,226,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5479.452055,0.0,365,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5434.782609,0.0,368,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,4545.454545,0.0,440,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,13071.89542,0.0,153,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,8849.557522,141592.9204,452,4,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14652.01465,234432.2344,273,4,0
BENIGN,ALERT: HIGH_PACKET_RATE,10869.56522,65217.3913,184,1,1
BENIGN,ALERT: HIGH_PACKET_RATE,11560.69364,69364.16185,173,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,26315.78947,508771.9298,114,3,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17094.01709,380341.8803,234,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,111111.1111,2055555.556,18,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,203125.0,10200000.0,64,13,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12307.69231,824615.3846,325,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,10554.08971,686015.8311,379,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,619047.619,31000000.0,21,13,0
BENIGN,ALERT: HIGH_BYTE_RATE,942.778578,466989.6556,38185,17,19
BENIGN,ALERT: HIGH_PACKET_RATE,2000000.0,0.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,2000000.0,0.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,617000000.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,98039.21569,0.0,51,5,0
BENIGN,ALERT: HIGH_PACKET_RATE,34482.75862,0.0,87,1,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4807.692308,439903.8462,416,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4237.288136,338983.0508,472,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,5291.005291,492063.4921,378,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4434.5898,352549.8891,451,1,1
BENIGN,ALERT: ONE_WAY_FLOOD,24.7250605,1236.253025,1577347,39,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23255.81395,906976.7442,172,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1224489.796,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4950.49505,405940.5941,808,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,1000000.0,1040000000.0,2,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,1030.696841,829173.2019,22315,15,8
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,12000000.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,37500.0,225000.0,80,1,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,48780.4878,3024390.244,41,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,46153.84615,276923.0769,65,1,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,46875.0,281250.0,64,1,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,41300000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,41666.66667,2583333.333,48,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,51282.05128,26500000.0,78,1,3
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,14000000.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,117647.0588,0.0,51,4,2
BENIGN,ALERT: HIGH_PACKET_RATE | ONE_WAY_FLOOD,2550.770136,45913.86245,10193,26,0
BENIGN,ALERT: HIGH_PACKET_RATE | ONE_WAY_FLOOD,2549.269536,45886.85165,10199,26,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25316.4557,1215189.873,158,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,60606.06061,363636.3636,66,1,3
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,12000000.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,37037.03704,222222.2222,81,1,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,36144.57831,216867.4699,83,1,2
BENIGN,ALERT: ONE_WAY_FLOOD,25.96009933,960.5236751,1001537,26,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,866666.6667,15600000.0,15,13,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,928571.4286,34400000.0,14,13,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,250000.0,1500000.0,8,1,1
BENIGN,ALERT: HIGH_PACKET_RATE,7407.407407,44444.44444,270,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25316.4557,1240506.329,158,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22988.50575,988505.7471,174,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22988.50575,896551.7241,174,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,26490.06623,1139072.848,151,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15094.33962,830188.6792,265,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19801.9802,970297.0297,202,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23121.38728,1826589.595,173,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22222.22222,1022222.222,180,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13651.87713,2047781.57,293,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15748.0315,598425.1969,254,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13698.63014,1876712.329,292,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19801.9802,970297.0297,202,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11080.33241,631578.9474,361,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23809.52381,1547619.048,168,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19323.6715,1526570.048,207,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1204081.633,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16806.72269,1327731.092,238,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18779.34272,1352112.676,213,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24096.38554,1180722.892,166,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23121.38728,1618497.11,173,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18018.01802,1423423.423,222,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22471.91011,1775280.899,178,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22099.44751,1745856.354,181,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21390.37433,1561497.326,187,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18099.54751,1429864.253,221,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21164.02116,1671957.672,189,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22857.14286,1051428.571,175,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22988.50575,1126436.782,174,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20833.33333,1187500.0,192,2,2
